X,avg_log2FC,pct.1,pct.2,p_val_adj
Fam122b,0.080418791,0.711,0.69,1
Fam122c,-0.089883629,0.008,0.01,1
Fam124a,-0.166649885,0.018,0.02,1
Fam124b,-0.062405689,0.284,0.303,1
Fam126a,-0.251936209,0.003,0.004,1
Fam126b,0.143081373,0.175,0.158,1
Fam129a,0.322001433,0.001,0,1
Fam129b,0.192153527,0.018,0.017,1
Fam129c,0.149885845,0.094,0.099,1
Fam131a,0.591613505,0.181,0.141,1
Fam131b,0.074669335,0.529,0.541,1
Fam131c,-0.02223411,0.483,0.499,1
Fam133b,0.065746371,0.21,0.229,1
Fam135a,0.846688753,0.01,0.005,1
Fam135b,0.25001824,0.075,0.074,1
Fam136a,0.349596839,0.081,0.072,1
Fam13a,-0.108912689,0.029,0.032,1
Fam13b,-0.03018416,0.053,0.054,1
Fam13c,-0.032196484,0.019,0.016,1
Fam149a,-0.054475527,0.116,0.133,1
Fam149b,0.101420554,0.309,0.302,1
Fam151a,-0.048982783,0.405,0.424,1
Fam151b,-0.357198467,0.077,0.09,1
Fam155a,-0.427931898,0.281,0.363,0.0000576
Fam159a,-0.008828663,0.385,0.411,1
Fam159b,0.306721417,0.185,0.168,1
Fam160a1,-1.38923727,0.007,0.012,1
Fam160a2,-0.41186142,0.212,0.261,1
Fam160b1,-0.368721186,0.002,0.006,1
Fam160b2,-0.276824177,0.035,0.04,1
Fam161a,0.176094039,0.052,0.05,1
Fam161b,0.037484873,0.411,0.417,1
Fam162a,-0.211020648,0.098,0.124,1
Fam162b,-0.039681511,0.12,0.134,1
Fam163a,0,0,0,1
Fam163b,0,0,0,1
Fam166a,0.025099123,0.008,0.007,1
Fam166b,-0.526534073,0.002,0.004,1
Fam167a,0.108612112,0.21,0.194,1
Fam167b,0.242647185,0.337,0.29,1
Fam168a,0.133962116,0.493,0.475,1
Fam168b,-0.159740127,0.419,0.456,1
Fam169a,0.941861599,0.007,0.004,1
